,Date,VS,Winner,Scoreline,Series Type,Map,Player,Agent,R,ACS,K,D,A,KD +/-,KAST,ADR,HS%,FK,FD,FKFD +/-,R_all,R_attack,R_defend,ACS_all,ACS_attack,ACS_defend,K_all,K_attack,K_defend,D_all,D_attack,D_defend,A_all,A_attack,A_defend,KD +/-_all,KD +/-_attack,KD +/-_defend,KAST_all,KAST_attack,KAST_defend,ADR_all,ADR_attack,ADR_defend,HS%_all,HS%_attack,HS%_defend,FK_all,FK_attack,FK_defend,FD_all,FD_attack,FD_defend,FKFD +/-_all,FKFD +/-_attack,FKFD +/-_defend,Team
220,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Chronicle ,Viper,"1.51
1.52
1.49","298
336
184","16
13
3","9
8
1","7
5
2","+7
+5
+2","88%
92%
75%","207
229
139","26%
22%
50%","2
2
0","1
1
0","+1
+1
0",1.51,1.52,1.49,298,336,184,16,13,3,9,8,1,7,5,2,+7,+5,+2,88%,92%,75%,207,229,139,26%,22%,50%,2,2,0,1,1,0,+1,+1,0,FNATIC
221,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Derke ,Raze,"1.50
1.20
2.42","323
250
541","18
10
8","7
6
1","2
1
1","+11
+4
+7","94%
92%
100%","203
163
322","26%
20%
35%","7
6
1","1
1
0","+6
+5
+1",1.50,1.20,2.42,323,250,541,18,10,8,7,6,1,2,1,1,+11,+4,+7,94%,92%,100%,203,163,322,26%,20%,35%,7,6,1,1,1,0,+6,+5,+1,FNATIC
222,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Alfajer ,Killjoy,"1.43
1.32
1.78","240
212
325","16
11
5","5
4
1","1
1
0","+11
+7
+4","81%
75%
100%","149
138
181","26%
28%
20%","2
0
2","0
0
0","+2
0
+2",1.43,1.32,1.78,240,212,325,16,11,5,5,4,1,1,1,0,+11,+7,+4,81%,75%,100%,149,138,181,26%,28%,20%,2,0,2,0,0,0,+2,0,+2,FNATIC
223,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Leo ,Fade,"1.38
1.41
1.27","178
185
159","12
9
3","4
4
0","4
4
0","+8
+5
+3","94%
92%
100%","89
97
67","11%
15%
0%","0
0
0","1
0
1","-1
0
-1",1.38,1.41,1.27,178,185,159,12,9,3,4,4,0,4,4,0,+8,+5,+3,94%,92%,100%,89,97,67,11%,15%,0%,0,0,0,1,0,1,-1,0,-1,FNATIC
224,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Boaster ,Astra,"1.22
1.23
1.17","175
198
106","9
8
1","8
7
1","13
7
6","+1
+1
0","88%
83%
100%","105
118
64","11%
10%
14%","2
2
0","0
0
0","+2
+2
0",1.22,1.23,1.17,175,198,106,9,8,1,8,7,1,13,7,6,+1,+1,0,88%,83%,100%,105,118,64,11%,10%,14%,2,2,0,0,0,0,+2,+2,0,FNATIC
225,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,jawgemo ,Omen,"0.76
0.25
0.92","195
176
203","9
2
7","13
4
9","3
0
3","-4
-2
-2","69%
50%
75%","130
107
138","30%
33%
29%","1
1
0","3
1
2","-2
0
-2",0.76,0.25,0.92,195,176,203,9,2,7,13,4,9,3,0,3,-4,-2,-2,69%,50%,75%,130,107,138,30%,33%,29%,1,1,0,3,1,2,-2,0,-2,Evil Geniuses
226,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Boostio ,Killjoy,"0.67
0.17
0.83","158
44
196","9
0
9","14
4
10","0
0
0","-5
-4
-1","25%
0%
33%","100
44
119","19%
0%
22%","0
0
0","5
0
5","-5
0
-5",0.67,0.17,0.83,158,44,196,9,0,9,14,4,10,0,0,0,-5,-4,-1,25%,0%,33%,100,44,119,19%,0%,22%,0,0,0,5,0,5,-5,0,-5,Evil Geniuses
227,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Ethan ,Skye,"0.50
0.61
0.46","86
107
79","3
1
2","14
4
10","7
2
5","-11
-3
-8","56%
50%
58%","62
72
59","22%
22%
21%","0
0
0","0
0
0","0
0
0",0.50,0.61,0.46,86,107,79,3,1,2,14,4,10,7,2,5,-11,-3,-8,56%,50%,58%,62,72,59,22%,22%,21%,0,0,0,0,0,0,0,0,0,Evil Geniuses
228,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,C0M ,Breach,"0.49
0.43
0.51","93
113
86","5
2
3","14
4
10","2
0
2","-9
-2
-7","56%
25%
67%","61
67
60","47%
33%
55%","0
0
0","1
0
1","-1
0
-1",0.49,0.43,0.51,93,113,86,5,2,3,14,4,10,2,0,2,-9,-2,-7,56%,25%,67%,61,67,60,47%,33%,55%,0,0,0,1,0,1,-1,0,-1,Evil Geniuses
229,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,3 Split,Demon1 ,Jett,"0.45
0.03
0.61","134
20
173","7
0
7","16
4
12","2
0
2","-9
-4
-5","44%
0%
58%","84
20
105","33%
0%
38%","2
0
2","4
2
2","-2
-2
0",0.45,0.03,0.61,134,20,173,7,0,7,16,4,12,2,0,2,-9,-4,-5,44%,0%,58%,84,20,105,33%,0%,38%,2,0,2,4,2,2,-2,-2,0,Evil Geniuses
230,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Leo ,-,"1.54
1.35
1.79","269
267
273","22
11
11","11
8
3","9
6
3","+11
+3
+8","81%
83%
78%","172
184
155","17%
20%
14%","0
0
0","0
0
0","0
0
0",1.54,1.35,1.79,269,267,273,22,11,11,11,8,3,9,6,3,+11,+3,+8,81%,83%,78%,172,184,155,17%,20%,14%,0,0,0,0,0,0,0,0,0,FNATIC
231,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Alfajer ,-,"1.49
1.12
1.99","285
252
331","23
11
12","11
8
3","3
2
1","+12
+3
+9","76%
67%
89%","177
158
204","31%
36%
26%","2
0
2","1
1
0","+1
-1
+2",1.49,1.12,1.99,285,252,331,23,11,12,11,8,3,3,2,1,+12,+3,+9,76%,67%,89%,177,158,204,31%,36%,26%,2,0,2,1,1,0,+1,-1,+2,FNATIC
232,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Boaster ,-,"1.09
1.08
1.11","183
177
192","13
7
6","12
7
5","6
3
3","+1
0
+1","71%
58%
89%","106
93
122","14%
15%
13%","2
0
2","2
1
1","0
-1
+1",1.09,1.08,1.11,183,177,192,13,7,6,12,7,5,6,3,3,+1,0,+1,71%,58%,89%,106,93,122,14%,15%,13%,2,0,2,2,1,1,0,-1,+1,FNATIC
233,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Derke ,-,"0.95
0.83
1.10","230
254
199","16
11
5","15
10
5","4
0
4","+1
+1
0","67%
58%
78%","140
153
122","17%
23%
6%","5
3
2","6
4
2","-1
-1
0",0.95,0.83,1.10,230,254,199,16,11,5,15,10,5,4,0,4,+1,+1,0,67%,58%,78%,140,153,122,17%,23%,6%,5,3,2,6,4,2,-1,-1,0,FNATIC
234,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Chronicle ,-,"0.78
0.55
1.08","128
107
157","9
4
5","14
9
5","9
4
5","-5
-5
0","67%
58%
78%","79
64
99","15%
6%
25%","0
0
0","3
3
0","-3
-3
0",0.78,0.55,1.08,128,107,157,9,4,5,14,9,5,9,4,5,-5,-5,0,67%,58%,78%,79,64,99,15%,6%,25%,0,0,0,3,3,0,-3,-3,0,FNATIC
235,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Ethan ,-,"1.08
0.99
1.14","211
225
202","15
7
8","15
7
8","12
4
8","0
0
0","67%
56%
75%","134
130
138","30%
47%
21%","2
0
2","1
0
1","+1
0
+1",1.08,0.99,1.14,211,225,202,15,7,8,15,7,8,12,4,8,0,0,0,67%,56%,75%,134,130,138,30%,47%,21%,2,0,2,1,0,1,+1,0,+1,Evil Geniuses
236,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Boostio ,-,"1.05
0.55
1.43","274
132
382","19
3
16","18
8
10","2
2
0","+1
-5
+6","67%
56%
75%","170
88
232","25%
14%
27%","4
1
3","2
1
1","+2
0
+2",1.05,0.55,1.43,274,132,382,19,3,16,18,8,10,2,2,0,+1,-5,+6,67%,56%,75%,170,88,232,25%,14%,27%,4,1,3,2,1,1,+2,0,+2,Evil Geniuses
237,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,C0M ,-,"0.71
0.49
0.88","150
126
170","10
4
6","17
8
9","6
1
5","-7
-4
-3","52%
44%
58%","93
61
117","17%
13%
18%","2
1
1","3
3
0","-1
-2
+1",0.71,0.49,0.88,150,126,170,10,4,6,17,8,9,6,1,5,-7,-4,-3,52%,44%,58%,93,61,117,17%,13%,18%,2,1,1,3,3,0,-1,-2,+1,Evil Geniuses
238,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,Demon1 ,-,"0.69
0.53
0.82","139
146
135","11
4
7","17
8
9","1
1
0","-6
-4
-2","67%
56%
75%","85
91
80","35%
23%
50%","2
0
2","2
1
1","0
-1
+1",0.69,0.53,0.82,139,146,135,11,4,7,17,8,9,1,1,0,-6,-4,-2,67%,56%,75%,85,91,80,35%,23%,50%,2,0,2,2,1,1,0,-1,+1,Evil Geniuses
239,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,All Maps,jawgemo ,-,"0.58
0.27
0.82","119
114
123","8
3
5","16
8
8","6
2
4","-8
-5
-3","71%
78%
67%","79
65
90","11%
6%
16%","2
1
1","1
1
0","+1
0
+1",0.58,0.27,0.82,119,114,123,8,3,5,16,8,8,6,2,4,-8,-5,-3,71%,78%,67%,79,65,90,11%,6%,16%,2,1,1,1,1,0,+1,0,+1,Evil Geniuses
240,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Leo ,Fade,"1.54
1.35
1.79","269
267
273","22
11
11","11
8
3","9
6
3","+11
+3
+8","81%
83%
78%","172
184
155","17%
20%
14%","0
0
0","0
0
0","0
0
0",1.54,1.35,1.79,269,267,273,22,11,11,11,8,3,9,6,3,+11,+3,+8,81%,83%,78%,172,184,155,17%,20%,14%,0,0,0,0,0,0,0,0,0,FNATIC
241,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Alfajer ,Killjoy,"1.49
1.12
1.99","285
252
331","23
11
12","11
8
3","3
2
1","+12
+3
+9","76%
67%
89%","177
158
204","31%
36%
26%","2
0
2","1
1
0","+1
-1
+2",1.49,1.12,1.99,285,252,331,23,11,12,11,8,3,3,2,1,+12,+3,+9,76%,67%,89%,177,158,204,31%,36%,26%,2,0,2,1,1,0,+1,-1,+2,FNATIC
242,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Boaster ,Astra,"1.09
1.08
1.11","183
177
192","13
7
6","12
7
5","6
3
3","+1
0
+1","71%
58%
89%","106
93
122","14%
15%
13%","2
0
2","2
1
1","0
-1
+1",1.09,1.08,1.11,183,177,192,13,7,6,12,7,5,6,3,3,+1,0,+1,71%,58%,89%,106,93,122,14%,15%,13%,2,0,2,2,1,1,0,-1,+1,FNATIC
243,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Derke ,Raze,"0.95
0.83
1.10","230
254
199","16
11
5","15
10
5","4
0
4","+1
+1
0","67%
58%
78%","140
153
122","17%
23%
6%","5
3
2","6
4
2","-1
-1
0",0.95,0.83,1.10,230,254,199,16,11,5,15,10,5,4,0,4,+1,+1,0,67%,58%,78%,140,153,122,17%,23%,6%,5,3,2,6,4,2,-1,-1,0,FNATIC
244,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Chronicle ,Viper,"0.78
0.55
1.08","128
107
157","9
4
5","14
9
5","9
4
5","-5
-5
0","67%
58%
78%","79
64
99","15%
6%
25%","0
0
0","3
3
0","-3
-3
0",0.78,0.55,1.08,128,107,157,9,4,5,14,9,5,9,4,5,-5,-5,0,67%,58%,78%,79,64,99,15%,6%,25%,0,0,0,3,3,0,-3,-3,0,FNATIC
245,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Ethan ,Skye,"1.08
0.99
1.14","211
225
202","15
7
8","15
7
8","12
4
8","0
0
0","67%
56%
75%","134
130
138","30%
47%
21%","2
0
2","1
0
1","+1
0
+1",1.08,0.99,1.14,211,225,202,15,7,8,15,7,8,12,4,8,0,0,0,67%,56%,75%,134,130,138,30%,47%,21%,2,0,2,1,0,1,+1,0,+1,Evil Geniuses
246,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Boostio ,Killjoy,"1.05
0.55
1.43","274
132
382","19
3
16","18
8
10","2
2
0","+1
-5
+6","67%
56%
75%","170
88
232","25%
14%
27%","4
1
3","2
1
1","+2
0
+2",1.05,0.55,1.43,274,132,382,19,3,16,18,8,10,2,2,0,+1,-5,+6,67%,56%,75%,170,88,232,25%,14%,27%,4,1,3,2,1,1,+2,0,+2,Evil Geniuses
247,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,C0M ,Viper,"0.71
0.49
0.88","150
126
170","10
4
6","17
8
9","6
1
5","-7
-4
-3","52%
44%
58%","93
61
117","17%
13%
18%","2
1
1","3
3
0","-1
-2
+1",0.71,0.49,0.88,150,126,170,10,4,6,17,8,9,6,1,5,-7,-4,-3,52%,44%,58%,93,61,117,17%,13%,18%,2,1,1,3,3,0,-1,-2,+1,Evil Geniuses
248,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,Demon1 ,Jett,"0.69
0.53
0.82","139
146
135","11
4
7","17
8
9","1
1
0","-6
-4
-2","67%
56%
75%","85
91
80","35%
23%
50%","2
0
2","2
1
1","0
-1
+1",0.69,0.53,0.82,139,146,135,11,4,7,17,8,9,1,1,0,-6,-4,-2,67%,56%,75%,85,91,80,35%,23%,50%,2,0,2,2,1,1,0,-1,+1,Evil Geniuses
249,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,1 Lotus,jawgemo ,Omen,"0.58
0.27
0.82","119
114
123","8
3
5","16
8
8","6
2
4","-8
-5
-3","71%
78%
67%","79
65
90","11%
6%
16%","2
1
1","1
1
0","+1
0
+1",0.58,0.27,0.82,119,114,123,8,3,5,16,8,8,6,2,4,-8,-5,-3,71%,78%,67%,79,65,90,11%,6%,16%,2,1,1,1,1,0,+1,0,+1,Evil Geniuses
250,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Leo ,Fade,"1.54
1.35
1.79","269
267
273","22
11
11","11
8
3","9
6
3","+11
+3
+8","81%
83%
78%","172
184
155","17%
20%
14%","0
0
0","0
0
0","0
0
0",1.54,1.35,1.79,269,267,273,22,11,11,11,8,3,9,6,3,+11,+3,+8,81%,83%,78%,172,184,155,17%,20%,14%,0,0,0,0,0,0,0,0,0,FNATIC
251,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Alfajer ,Killjoy,"1.49
1.12
1.99","285
252
331","23
11
12","11
8
3","3
2
1","+12
+3
+9","76%
67%
89%","177
158
204","31%
36%
26%","2
0
2","1
1
0","+1
-1
+2",1.49,1.12,1.99,285,252,331,23,11,12,11,8,3,3,2,1,+12,+3,+9,76%,67%,89%,177,158,204,31%,36%,26%,2,0,2,1,1,0,+1,-1,+2,FNATIC
252,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Boaster ,Astra,"1.09
1.08
1.11","183
177
192","13
7
6","12
7
5","6
3
3","+1
0
+1","71%
58%
89%","106
93
122","14%
15%
13%","2
0
2","2
1
1","0
-1
+1",1.09,1.08,1.11,183,177,192,13,7,6,12,7,5,6,3,3,+1,0,+1,71%,58%,89%,106,93,122,14%,15%,13%,2,0,2,2,1,1,0,-1,+1,FNATIC
253,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Derke ,Raze,"0.95
0.83
1.10","230
254
199","16
11
5","15
10
5","4
0
4","+1
+1
0","67%
58%
78%","140
153
122","17%
23%
6%","5
3
2","6
4
2","-1
-1
0",0.95,0.83,1.10,230,254,199,16,11,5,15,10,5,4,0,4,+1,+1,0,67%,58%,78%,140,153,122,17%,23%,6%,5,3,2,6,4,2,-1,-1,0,FNATIC
254,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Chronicle ,Viper,"0.78
0.55
1.08","128
107
157","9
4
5","14
9
5","9
4
5","-5
-5
0","67%
58%
78%","79
64
99","15%
6%
25%","0
0
0","3
3
0","-3
-3
0",0.78,0.55,1.08,128,107,157,9,4,5,14,9,5,9,4,5,-5,-5,0,67%,58%,78%,79,64,99,15%,6%,25%,0,0,0,3,3,0,-3,-3,0,FNATIC
255,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Ethan ,Skye,"1.08
0.99
1.14","211
225
202","15
7
8","15
7
8","12
4
8","0
0
0","67%
56%
75%","134
130
138","30%
47%
21%","2
0
2","1
0
1","+1
0
+1",1.08,0.99,1.14,211,225,202,15,7,8,15,7,8,12,4,8,0,0,0,67%,56%,75%,134,130,138,30%,47%,21%,2,0,2,1,0,1,+1,0,+1,Evil Geniuses
256,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Boostio ,Killjoy,"1.05
0.55
1.43","274
132
382","19
3
16","18
8
10","2
2
0","+1
-5
+6","67%
56%
75%","170
88
232","25%
14%
27%","4
1
3","2
1
1","+2
0
+2",1.05,0.55,1.43,274,132,382,19,3,16,18,8,10,2,2,0,+1,-5,+6,67%,56%,75%,170,88,232,25%,14%,27%,4,1,3,2,1,1,+2,0,+2,Evil Geniuses
257,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,C0M ,Viper,"0.71
0.49
0.88","150
126
170","10
4
6","17
8
9","6
1
5","-7
-4
-3","52%
44%
58%","93
61
117","17%
13%
18%","2
1
1","3
3
0","-1
-2
+1",0.71,0.49,0.88,150,126,170,10,4,6,17,8,9,6,1,5,-7,-4,-3,52%,44%,58%,93,61,117,17%,13%,18%,2,1,1,3,3,0,-1,-2,+1,Evil Geniuses
258,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,Demon1 ,Jett,"0.69
0.53
0.82","139
146
135","11
4
7","17
8
9","1
1
0","-6
-4
-2","67%
56%
75%","85
91
80","35%
23%
50%","2
0
2","2
1
1","0
-1
+1",0.69,0.53,0.82,139,146,135,11,4,7,17,8,9,1,1,0,-6,-4,-2,67%,56%,75%,85,91,80,35%,23%,50%,2,0,2,2,1,1,0,-1,+1,Evil Geniuses
259,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,2 Split,jawgemo ,Omen,"0.58
0.27
0.82","119
114
123","8
3
5","16
8
8","6
2
4","-8
-5
-3","71%
78%
67%","79
65
90","11%
6%
16%","2
1
1","1
1
0","+1
0
+1",0.58,0.27,0.82,119,114,123,8,3,5,16,8,8,6,2,4,-8,-5,-3,71%,78%,67%,79,65,90,11%,6%,16%,2,1,1,1,1,0,+1,0,+1,Evil Geniuses
260,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Leo ,Fade,"1.54
1.35
1.79","269
267
273","22
11
11","11
8
3","9
6
3","+11
+3
+8","81%
83%
78%","172
184
155","17%
20%
14%","0
0
0","0
0
0","0
0
0",1.54,1.35,1.79,269,267,273,22,11,11,11,8,3,9,6,3,+11,+3,+8,81%,83%,78%,172,184,155,17%,20%,14%,0,0,0,0,0,0,0,0,0,FNATIC
261,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Alfajer ,Killjoy,"1.49
1.12
1.99","285
252
331","23
11
12","11
8
3","3
2
1","+12
+3
+9","76%
67%
89%","177
158
204","31%
36%
26%","2
0
2","1
1
0","+1
-1
+2",1.49,1.12,1.99,285,252,331,23,11,12,11,8,3,3,2,1,+12,+3,+9,76%,67%,89%,177,158,204,31%,36%,26%,2,0,2,1,1,0,+1,-1,+2,FNATIC
262,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Boaster ,Astra,"1.09
1.08
1.11","183
177
192","13
7
6","12
7
5","6
3
3","+1
0
+1","71%
58%
89%","106
93
122","14%
15%
13%","2
0
2","2
1
1","0
-1
+1",1.09,1.08,1.11,183,177,192,13,7,6,12,7,5,6,3,3,+1,0,+1,71%,58%,89%,106,93,122,14%,15%,13%,2,0,2,2,1,1,0,-1,+1,FNATIC
263,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Derke ,Raze,"0.95
0.83
1.10","230
254
199","16
11
5","15
10
5","4
0
4","+1
+1
0","67%
58%
78%","140
153
122","17%
23%
6%","5
3
2","6
4
2","-1
-1
0",0.95,0.83,1.10,230,254,199,16,11,5,15,10,5,4,0,4,+1,+1,0,67%,58%,78%,140,153,122,17%,23%,6%,5,3,2,6,4,2,-1,-1,0,FNATIC
264,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Chronicle ,Viper,"0.78
0.55
1.08","128
107
157","9
4
5","14
9
5","9
4
5","-5
-5
0","67%
58%
78%","79
64
99","15%
6%
25%","0
0
0","3
3
0","-3
-3
0",0.78,0.55,1.08,128,107,157,9,4,5,14,9,5,9,4,5,-5,-5,0,67%,58%,78%,79,64,99,15%,6%,25%,0,0,0,3,3,0,-3,-3,0,FNATIC
265,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Ethan ,Skye,"1.08
0.99
1.14","211
225
202","15
7
8","15
7
8","12
4
8","0
0
0","67%
56%
75%","134
130
138","30%
47%
21%","2
0
2","1
0
1","+1
0
+1",1.08,0.99,1.14,211,225,202,15,7,8,15,7,8,12,4,8,0,0,0,67%,56%,75%,134,130,138,30%,47%,21%,2,0,2,1,0,1,+1,0,+1,Evil Geniuses
266,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Boostio ,Killjoy,"1.05
0.55
1.43","274
132
382","19
3
16","18
8
10","2
2
0","+1
-5
+6","67%
56%
75%","170
88
232","25%
14%
27%","4
1
3","2
1
1","+2
0
+2",1.05,0.55,1.43,274,132,382,19,3,16,18,8,10,2,2,0,+1,-5,+6,67%,56%,75%,170,88,232,25%,14%,27%,4,1,3,2,1,1,+2,0,+2,Evil Geniuses
267,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,C0M ,Viper,"0.71
0.49
0.88","150
126
170","10
4
6","17
8
9","6
1
5","-7
-4
-3","52%
44%
58%","93
61
117","17%
13%
18%","2
1
1","3
3
0","-1
-2
+1",0.71,0.49,0.88,150,126,170,10,4,6,17,8,9,6,1,5,-7,-4,-3,52%,44%,58%,93,61,117,17%,13%,18%,2,1,1,3,3,0,-1,-2,+1,Evil Geniuses
268,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,Demon1 ,Jett,"0.69
0.53
0.82","139
146
135","11
4
7","17
8
9","1
1
0","-6
-4
-2","67%
56%
75%","85
91
80","35%
23%
50%","2
0
2","2
1
1","0
-1
+1",0.69,0.53,0.82,139,146,135,11,4,7,17,8,9,1,1,0,-6,-4,-2,67%,56%,75%,85,91,80,35%,23%,50%,2,0,2,2,1,1,0,-1,+1,Evil Geniuses
269,2023-06-25 00:30:00,"FNATIC
Evil Geniuses",FNATIC,3:0,BO5,3 Bind,jawgemo ,Omen,"0.58
0.27
0.82","119
114
123","8
3
5","16
8
8","6
2
4","-8
-5
-3","71%
78%
67%","79
65
90","11%
6%
16%","2
1
1","1
1
0","+1
0
+1",0.58,0.27,0.82,119,114,123,8,3,5,16,8,8,6,2,4,-8,-5,-3,71%,78%,67%,79,65,90,11%,6%,16%,2,1,1,1,1,0,+1,0,+1,Evil Geniuses
270,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,nobody ,-,"1.52
1.39
1.75","302
283
336","22
13
9","11
7
4","4
3
1","+11
+6
+5","89%
92%
86%","206
202
212","34%
29%
42%","0
0
0","0
0
0","0
0
0",1.52,1.39,1.75,302,283,336,22,13,9,11,7,4,4,3,1,+11,+6,+5,89%,92%,86%,206,202,212,34%,29%,42%,0,0,0,0,0,0,0,0,0,EDward Gaming
271,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,Smoggy ,-,"1.17
1.18
1.17","216
240
176","15
10
5","13
9
4","8
5
3","+2
+1
+1","79%
75%
86%","141
148
129","20%
21%
18%","3
2
1","3
2
1","0
0
0",1.17,1.18,1.17,216,240,176,15,10,5,13,9,4,8,5,3,+2,+1,+1,79%,75%,86%,141,148,129,20%,21%,18%,3,2,1,3,2,1,0,0,0,EDward Gaming
272,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,ZmjjKK ,-,"1.17
1.17
1.19","280
301
245","20
14
6","12
8
4","4
2
2","+8
+6
+2","74%
67%
86%","176
189
154","18%
28%
0%","4
3
1","5
3
2","-1
0
-1",1.17,1.17,1.19,280,301,245,20,14,6,12,8,4,4,2,2,+8,+6,+2,74%,67%,86%,176,189,154,18%,28%,0%,4,3,1,5,3,2,-1,0,-1,EDward Gaming
273,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,CHICHOO ,-,"1.07
1.04
1.13","149
115
208","11
6
5","8
4
4","3
2
1","+3
+2
+1","95%
92%
100%","95
62
153","21%
13%
28%","1
0
1","1
1
0","0
-1
+1",1.07,1.04,1.13,149,115,208,11,6,5,8,4,4,3,2,1,+3,+2,+1,95%,92%,100%,95,62,153,21%,13%,28%,1,0,1,1,1,0,0,-1,+1,EDward Gaming
274,2023-06-17 23:00:00,"EDward Gaming
LOUD",EDward Gaming,2:0,BO3,All Maps,Haodong ,-,"1.02
1.13
0.82","175
191
150","12
8
4","11
7
4","13
11
2","+1
+1
0","79%
83%
71%","117
132
90","29%
35%
20%","0
0
0","2
1
1","-2
-1
-1",1.02,1.13,0.82,175,191,150,12,8,4,11,7,4,13,11,2,+1,+1,0,79%,83%,71%,117,132,90,29%,35%,20%,0,0,0,2,1,1,-2,-1,-1,EDward Gaming
